surveyelapse,VCL1,VCL2,VCL3,VCL4,VCL5,VCL7,VCL8,VCL10,VCL11,VCL13,VCL14,VCL15,VCL16,familysize,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,introelapse,testelapse,Grit,highgrit,survey_time_score,vocab_score,married_Currently married,married_Never married,married_Previously married,married_Unknown,browser_AndroidBrowser,browser_Chrome,browser_ChromeiOS,browser_Firefox,browser_Microsoft Internet Explorer,browser_Opera,browser_Safari,browser_SeaMonkey,browser_UCBrowser,browser_Unknown,operatingsystem_Blackberry,operatingsystem_ChromeOS,operatingsystem_Linux,operatingsystem_Macintosh,operatingsystem_Unknown,operatingsystem_Windows,operatingsystem_Windows Phone,operatingsystem_iOS,age_group_18-30,age_group_30-45,age_group_45+
152,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,4,5,3,5,4,4,2,2,3,3,3,2,2,4,4,4,4,4,4,5,4,3,4,4,3,5,4,4,4,4,4,5,4,4,5,5,5,4,4,3,4,2,3,3,3,4,2,5,3,4,176,4.416666666666667,1,332,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
159,1,1,0,1,1,0,0,1,0,1,0,1,1,3,2,3,4,2,4,5,3,2,2,2,1,3,1,3,2,2,4,5,1,3,5,4,5,4,4,5,4,4,4,4,4,4,5,5,5,5,3,5,3,4,5,4,5,5,5,5,4,3,5,5,5,197,2.9166666666666665,0,361,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
297,1,1,0,1,1,0,0,1,0,1,1,1,1,8,3,2,4,3,3,4,2,3,3,3,3,4,3,4,3,3,4,4,3,5,4,4,4,5,5,4,4,5,5,5,2,3,3,5,2,4,4,5,2,3,3,3,4,4,3,4,3,3,5,4,74,373,2.583333333333333,0,744,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
911,1,1,0,1,1,0,0,1,0,1,1,1,1,9,3,5,5,5,5,1,4,2,1,2,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,5,2,5,3,3,5,3,3,4,5,4,2,5,4,1,5,4,49,712,4.25,1,1672,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
239,1,1,0,1,1,0,1,1,0,1,1,1,1,3,1,4,5,3,5,4,2,4,4,4,1,2,2,3,2,2,1,1,2,4,5,5,5,5,4,5,5,5,5,4,4,1,3,2,1,1,4,3,4,5,4,5,4,5,4,3,4,4,4,5,46,362,2.5,0,647,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
218,1,1,0,1,1,0,0,1,0,0,0,1,1,5,1,4,2,2,3,4,3,2,3,2,2,5,2,2,2,1,1,1,1,1,1,3,2,2,1,4,2,3,3,2,3,2,3,2,1,2,4,3,4,3,2,3,4,3,3,4,3,1,5,3,13,186,2.583333333333333,0,417,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
183,1,1,0,1,1,0,0,1,0,0,0,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,4,4,4,4,4,3,4,4,4,2,2,2,2,2,1,1,2,4,2,2,3,1,4,2,4,4,2,2,5,2,6,186,1.9166666666666667,0,375,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
273,1,1,1,1,1,0,0,1,0,0,1,1,1,4,1,3,4,5,2,2,1,1,1,2,1,3,2,2,4,4,4,5,5,5,1,5,5,5,5,5,5,5,5,3,4,5,5,5,4,5,5,3,5,3,2,3,1,3,3,3,2,1,5,5,67,369,4.083333333333333,1,709,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
194,1,1,1,1,1,0,0,1,0,1,1,1,1,1,3,4,2,3,4,3,4,1,1,2,3,5,4,2,5,3,3,3,4,2,5,5,3,5,4,5,5,5,5,5,3,2,5,4,3,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,12,284,3.9166666666666665,1,490,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
152,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,4,4,1,1,3,1,1,1,1,1,1,1,1,2,3,2,4,2,4,2,3,2,3,2,2,4,1,2,2,5,3,3,4,5,4,4,4,4,2,4,5,5,5,6,162,3.5,1,320,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
114,1,1,0,1,0,0,0,1,0,0,1,1,1,2,3,3,5,5,3,4,5,2,3,5,4,5,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,4,5,3,5,5,4,4,5,5,1,4,4,2,235,4.5,1,351,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
185,1,1,0,1,1,0,0,1,0,1,1,1,1,3,1,1,2,2,3,1,1,4,2,1,2,4,2,2,3,4,2,4,2,2,5,3,5,5,4,4,4,5,4,3,1,2,4,2,2,5,4,3,2,3,4,4,4,5,3,5,4,3,5,4,3,257,2.583333333333333,0,445,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
227,1,1,0,1,1,0,0,1,0,1,1,1,1,3,4,4,5,4,5,4,2,1,2,4,4,3,2,2,4,3,3,3,1,2,5,4,3,3,2,3,4,3,5,5,4,5,4,4,5,5,4,4,4,5,3,3,5,4,5,4,4,2,5,5,49,316,3.4166666666666665,1,592,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
149,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,4,4,4,3,3,1,3,3,3,2,4,3,4,3,2,3,2,3,4,2,3,3,3,2,3,3,3,4,4,4,3,3,4,3,3,2,3,4,3,2,3,4,3,4,4,2,2,3,3,4,203,2.9166666666666665,0,356,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
699,1,0,0,1,1,1,0,1,0,1,1,1,1,2,3,3,3,2,3,4,3,1,2,3,4,4,2,2,4,4,2,4,4,4,4,3,5,4,4,4,4,3,4,4,4,5,5,5,2,4,5,4,4,4,4,3,5,4,4,4,3,2,4,4,165,334,4.0,1,1198,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
129,1,1,0,1,1,0,0,1,0,1,0,1,1,4,4,4,4,2,5,5,4,5,5,4,4,5,4,2,5,1,1,2,2,2,5,3,2,5,5,5,4,5,5,5,1,1,2,1,2,1,3,1,1,2,4,4,5,4,4,5,5,4,2,5,3,156,1.5833333333333333,0,288,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
282,1,1,1,1,1,0,0,1,0,1,1,1,1,4,1,1,2,2,1,4,1,2,3,1,2,4,2,2,4,4,1,3,4,3,5,5,4,5,5,4,5,4,4,2,2,4,4,1,1,4,4,1,3,3,3,3,4,5,4,5,3,2,5,4,4,414,2.583333333333333,0,700,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
446,1,1,0,1,0,0,0,1,0,1,1,1,1,3,1,1,3,1,1,1,1,5,1,1,3,2,2,2,3,2,2,2,1,2,4,3,3,4,4,5,2,4,4,1,3,1,4,3,4,4,5,5,4,5,2,2,2,3,4,4,5,3,4,5,144,194,2.333333333333333,0,784,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
169,1,1,1,1,1,0,0,0,0,1,1,1,1,3,1,4,3,4,5,4,3,2,3,3,3,4,1,3,5,4,4,5,3,3,5,5,5,4,5,4,5,4,4,4,5,1,5,4,4,1,4,5,4,4,3,3,4,4,4,4,4,3,4,4,14,241,3.9166666666666665,1,424,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
327,1,1,0,1,0,0,0,1,0,0,1,0,1,4,5,5,5,5,5,5,4,4,5,5,5,5,4,2,5,5,5,5,5,5,4,5,5,3,3,3,3,3,2,4,5,5,5,5,5,5,5,5,5,5,3,4,5,3,5,5,4,1,5,5,12,342,3.4166666666666665,1,681,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
207,1,1,0,1,1,0,1,1,0,0,1,1,1,2,3,5,5,5,5,5,5,3,5,4,3,1,1,3,5,5,5,5,5,3,1,5,5,5,3,5,5,1,5,5,3,1,3,4,5,1,2,5,4,5,2,1,5,3,4,5,5,1,4,4,5,234,3.5,1,446,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
148,1,1,1,1,1,0,0,1,0,1,1,1,1,4,3,2,4,3,5,5,4,3,3,3,3,2,3,2,4,4,5,4,4,4,4,3,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,5,5,4,5,5,5,4,23,142,4.083333333333333,1,313,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
172,1,0,0,0,0,0,0,1,1,0,0,0,1,4,5,1,5,1,1,1,1,5,1,1,5,1,1,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,1,5,5,1,5,1,5,1,5,5,1,5,1,5,1,5,5,1,5,12,247,3.583333333333333,1,431,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
279,1,0,0,1,0,0,0,1,0,0,0,0,1,3,3,4,5,5,5,4,4,5,5,1,1,2,1,5,1,1,1,1,1,3,1,5,4,5,5,5,5,5,5,3,4,2,5,3,3,1,3,3,3,5,2,1,5,3,4,5,4,2,3,2,1,255,2.25,0,535,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
203,1,1,0,1,1,0,0,1,0,0,1,1,1,2,4,5,4,4,4,5,3,4,5,4,5,5,2,2,1,5,1,1,5,2,2,2,3,4,4,2,2,4,5,5,2,4,4,4,1,5,5,1,2,4,3,3,5,1,4,5,5,2,3,3,3,261,2.6666666666666665,0,467,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
344,1,1,0,1,1,0,0,1,1,0,1,1,1,2,2,4,2,3,3,4,2,3,3,3,2,2,3,3,4,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,2,3,4,3,3,3,4,3,2,2,3,3,4,3,4,3,7,295,2.833333333333333,0,646,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
179,1,1,0,1,1,0,0,1,0,0,1,1,1,4,1,1,3,1,2,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,3,2,1,5,5,1,1,4,1,3,5,1,2,5,5,4,5,3,1,5,5,544,209,2.833333333333333,0,932,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
147,1,1,1,1,1,0,0,1,0,0,1,1,1,2,2,3,3,2,2,5,1,1,1,1,4,4,3,2,5,4,4,5,2,3,3,4,4,3,3,2,5,3,4,4,4,5,5,5,3,5,5,5,5,4,4,3,1,4,2,2,4,4,4,2,3,366,3.6666666666666665,1,516,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
215,1,1,0,1,1,0,0,1,0,1,1,1,1,2,3,4,4,4,4,4,4,3,4,4,2,2,2,3,3,2,3,3,2,4,4,4,3,4,3,4,4,4,3,4,4,2,4,3,2,4,4,3,3,3,4,4,3,4,4,4,4,4,4,4,71,234,3.25,0,520,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
200,1,1,0,1,1,0,0,1,0,1,0,1,1,2,4,5,5,5,4,5,4,5,5,5,1,2,1,1,2,5,2,1,1,2,2,2,2,3,4,3,4,3,4,3,3,3,5,1,1,4,3,5,1,3,5,5,5,5,5,5,5,4,5,5,28,205,2.6666666666666665,0,433,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
212,1,1,0,1,1,0,1,1,0,1,1,1,1,3,2,1,3,2,2,2,2,2,2,2,3,3,2,1,2,2,2,2,3,2,5,5,4,4,4,5,4,4,5,3,5,4,4,5,4,5,4,5,5,4,4,4,4,5,5,4,4,4,5,4,15,205,3.75,1,432,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
289,1,1,0,1,1,0,0,1,0,0,1,1,1,5,3,1,3,4,1,1,4,1,3,1,5,5,3,3,5,5,5,5,1,2,2,5,5,5,5,5,5,5,4,3,2,1,5,2,4,1,3,3,3,4,1,2,5,2,3,4,5,1,5,2,14,307,2.5,0,610,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
179,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,3,2,2,2,5,2,1,2,1,3,4,1,2,4,2,3,2,2,2,5,4,3,5,4,5,4,5,5,2,3,5,2,4,4,5,4,4,4,4,5,4,3,3,5,4,4,5,5,5,20,221,2.833333333333333,0,420,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
261,1,1,0,1,1,0,0,1,0,1,0,1,1,6,1,4,5,3,4,4,4,2,2,4,3,3,2,3,4,3,4,4,2,4,5,4,4,4,4,5,2,4,4,4,4,4,4,4,4,2,4,4,4,3,3,3,2,3,3,3,3,3,3,3,16,467,3.75,1,744,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
253,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,4,4,4,4,4,2,2,4,3,2,2,4,2,3,3,3,3,4,2,5,3,4,4,4,4,4,4,4,4,3,4,3,4,2,3,3,4,4,5,4,5,5,5,5,4,5,4,4,9,273,2.6666666666666665,0,535,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
131,1,0,0,1,0,0,0,1,0,0,1,1,1,2,1,1,2,1,1,3,1,1,3,1,3,3,2,1,5,4,3,4,4,2,5,4,5,5,4,4,4,4,4,1,3,3,4,1,1,1,4,3,3,3,5,3,4,3,3,4,4,4,4,4,4,142,3.083333333333333,0,277,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
186,1,1,1,1,1,1,1,1,0,1,1,1,1,3,2,4,5,4,4,4,2,3,4,4,4,5,3,4,4,4,4,5,4,5,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,206,4.25,1,396,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
158,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,2,2,2,2,4,4,2,2,3,4,4,2,3,3,4,3,3,4,3,3,5,1,4,4,3,4,5,4,3,3,1,4,2,1,2,2,3,2,1,4,5,4,5,3,4,5,4,4,3,22,277,2.333333333333333,0,457,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
225,1,1,0,1,1,0,0,1,0,0,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,4,4,4,1,4,5,5,5,4,5,5,2,5,3,4,2,3,3,1,1,3,2,4,3,2,3,1,3,3,2,2,1,5,3,18,317,2.5,0,560,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
165,1,1,0,1,1,0,1,1,0,0,1,1,1,2,4,3,5,3,5,3,4,3,3,3,3,3,3,3,2,3,3,4,3,4,5,5,3,4,4,2,5,4,4,4,3,3,2,4,5,3,4,3,2,3,5,3,4,4,4,4,4,5,4,4,12,187,2.583333333333333,0,364,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
266,1,0,0,1,0,0,0,1,0,0,0,1,1,3,3,4,4,2,1,4,2,4,2,2,3,2,4,2,3,1,2,2,3,4,3,3,5,3,4,4,2,2,1,3,3,3,4,4,2,4,4,3,4,4,4,5,4,4,4,5,4,2,4,4,20,252,3.0,0,538,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
142,1,1,0,1,1,1,1,1,1,0,1,1,1,2,4,3,3,2,4,3,4,2,2,3,1,1,4,1,4,1,1,1,1,3,3,2,1,2,1,2,2,3,3,3,1,1,5,1,2,1,3,1,1,3,5,4,5,4,5,3,5,5,4,3,11,169,1.9166666666666667,0,322,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
189,0,1,0,1,1,0,0,1,0,0,0,1,1,1,2,5,4,2,2,5,3,2,5,2,2,3,2,2,4,2,1,2,1,2,1,5,1,3,4,3,4,5,4,4,4,2,5,4,4,2,5,2,4,3,5,5,2,5,5,2,4,5,5,5,2,247,3.083333333333333,0,438,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
168,1,0,0,1,1,0,0,1,0,1,1,1,1,2,3,3,3,2,3,4,2,4,2,1,1,1,1,5,2,1,3,3,1,1,4,4,2,4,4,5,3,3,4,3,3,3,4,2,3,3,3,3,3,4,4,3,4,3,4,5,3,2,4,4,55,165,2.5,0,388,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
203,1,1,0,1,1,0,0,1,0,1,1,1,1,2,1,1,2,1,1,4,1,1,2,1,4,4,1,3,4,4,4,4,4,4,4,4,5,4,4,4,4,3,3,4,4,4,5,4,3,5,4,4,4,4,4,5,5,5,4,4,4,3,5,4,3,170,3.6666666666666665,1,376,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
193,1,1,1,1,1,0,0,1,0,1,1,1,1,2,2,4,3,4,4,4,4,2,2,3,2,3,4,2,2,2,2,2,1,4,3,5,2,5,4,5,2,2,5,3,2,1,2,2,2,1,2,4,2,3,5,4,4,4,4,4,5,4,5,3,4,189,3.333333333333333,1,386,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
327,1,1,0,1,1,0,0,1,0,0,1,1,1,2,2,2,1,1,4,5,1,2,2,3,2,1,1,1,1,1,1,1,1,2,2,5,4,4,4,5,4,2,5,4,2,4,5,1,1,4,5,2,1,3,1,5,5,5,4,5,4,1,5,4,29,418,2.333333333333333,0,774,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
194,1,0,0,1,1,0,0,1,0,1,0,1,1,2,1,4,4,1,4,4,1,1,1,1,1,2,1,2,2,2,2,2,2,2,5,4,4,4,4,4,2,4,4,4,2,2,4,5,4,2,4,5,4,5,4,4,5,4,2,4,2,1,5,4,110,257,3.083333333333333,0,561,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
242,1,1,0,1,1,0,0,1,0,0,0,0,1,3,3,4,4,4,4,5,2,2,3,3,5,5,2,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,3,5,4,4,4,4,4,4,4,4,4,3,5,2,4,4,4,4,2,4,4,11,243,4.166666666666667,1,496,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
184,1,1,0,1,1,0,0,1,0,0,1,1,1,2,5,4,5,4,4,4,3,4,4,4,5,4,2,1,1,2,3,5,2,5,2,4,4,4,3,4,4,3,4,5,2,3,3,4,4,2,4,4,4,3,4,2,4,3,4,4,4,3,4,5,28,270,3.0,0,482,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
263,1,1,0,1,1,0,1,1,0,0,1,0,1,3,4,5,5,4,5,5,5,2,5,5,1,1,1,5,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,1,5,1,1,1,5,4,2,3,3,5,5,5,3,4,5,3,5,4,6,220,2.083333333333333,0,489,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
252,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2,4,3,2,3,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,2,4,3,2,4,4,4,3,2,4,2,5,4,3,4,2,3,4,3,29,817,2.4166666666666665,0,1098,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
101,1,1,1,1,1,1,0,1,0,1,1,1,1,3,1,2,3,2,4,2,3,4,4,2,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,2,3,3,5,3,1,1,4,1,1,1,4,4,3,3,5,3,5,3,3,5,4,5,5,4,4,144,2.9166666666666665,0,249,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
264,1,1,0,1,1,0,0,1,0,0,1,1,1,4,4,5,4,4,4,5,4,4,4,4,2,3,2,1,4,4,2,3,3,2,5,5,4,4,4,4,5,3,4,5,3,4,4,4,3,4,4,4,2,4,3,3,5,3,5,5,4,2,5,3,23,230,2.833333333333333,0,517,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
271,1,1,0,1,1,0,0,1,0,0,0,1,1,2,2,2,3,1,3,4,1,2,3,2,2,1,2,3,2,2,3,4,2,3,3,2,5,4,5,4,3,4,4,4,4,5,5,4,4,4,4,3,5,5,1,5,5,4,4,5,5,2,4,5,4,345,4.25,1,620,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
252,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,1,2,1,3,4,3,3,5,4,5,5,5,4,4,2,5,3,3,4,2,3,1,3,2,4,3,3,2,3,4,4,3,4,4,1,2,2,3,1,4,4,2,3,3,109,2.4166666666666665,0,364,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
453,1,1,0,1,1,0,0,1,0,0,0,1,1,4,1,1,3,1,3,1,1,3,1,1,1,1,1,5,1,1,1,1,1,1,1,4,5,5,3,5,3,3,5,3,5,3,5,3,5,1,3,3,5,5,3,4,5,5,5,5,5,1,3,5,3,358,3.9166666666666665,1,814,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
310,1,1,0,1,1,1,0,1,1,0,0,1,1,4,5,4,5,3,5,4,5,2,3,1,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,2,5,5,5,5,3,5,5,5,3,4,5,3,3,5,4,4,5,5,5,5,5,4,5,4,3,378,3.6666666666666665,1,691,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
426,1,1,1,1,1,0,0,1,1,1,1,1,1,4,1,1,4,1,3,4,1,1,2,1,4,5,2,2,4,5,5,5,5,4,5,5,5,4,4,5,4,5,5,4,2,4,4,4,2,4,3,3,4,2,3,5,4,4,3,5,4,3,5,4,15,226,4.0,1,667,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
168,1,1,0,1,1,1,0,1,0,0,1,1,1,2,3,3,4,3,3,3,3,2,2,2,2,3,1,3,5,4,2,4,3,3,5,5,5,5,5,5,5,5,5,3,4,1,5,3,2,1,2,4,4,5,4,4,4,4,4,4,4,3,5,4,5,211,4.333333333333333,1,384,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
410,1,1,1,1,1,0,0,1,0,1,1,1,1,4,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,5,5,5,5,5,3,3,1,4,1,1,2,4,2,4,3,5,5,5,5,5,5,4,4,5,4,9,176,2.5,0,595,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
110,1,1,0,1,1,0,1,1,1,1,1,1,1,3,4,3,3,2,4,5,5,3,3,4,4,4,4,4,2,5,5,5,4,5,2,2,5,2,1,2,2,4,5,4,4,4,5,4,4,4,4,2,4,4,5,5,4,5,5,4,5,5,5,5,2,131,3.8333333333333335,1,243,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
210,1,1,1,1,1,1,0,1,1,1,1,1,1,2,5,5,5,4,5,5,5,5,5,4,2,2,1,1,4,4,2,4,4,2,1,5,5,5,5,4,5,5,5,4,4,1,4,4,2,1,2,4,1,4,5,5,5,5,5,5,5,5,4,5,3,209,2.25,0,422,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
250,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,3,3,1,2,3,1,1,1,3,3,1,1,2,2,3,2,2,3,2,4,4,5,3,4,5,4,4,4,3,3,2,5,5,1,1,5,3,1,5,4,2,5,3,4,5,4,2,2,3,4,581,2.6666666666666665,0,835,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
376,1,1,0,1,1,0,0,1,0,0,0,1,1,2,1,1,5,5,1,1,1,5,1,1,1,1,1,3,5,5,1,5,1,5,5,1,5,5,5,5,1,1,5,3,3,5,1,1,3,1,5,1,5,3,3,1,5,1,3,5,1,1,5,3,3,587,2.25,0,966,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
309,1,1,0,1,1,0,0,1,0,0,0,1,1,5,3,3,3,1,3,5,3,5,5,3,1,1,1,3,5,5,1,3,5,3,5,5,5,5,5,3,3,3,4,3,3,3,5,5,3,5,5,5,5,3,3,3,5,4,3,3,3,3,5,3,5,332,3.5,1,646,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
205,1,1,1,1,1,0,1,1,1,0,1,1,1,2,3,3,3,3,4,4,3,2,2,2,2,3,2,3,4,4,4,4,4,4,5,5,5,4,5,4,5,4,4,4,4,3,4,4,4,3,4,4,5,4,5,3,3,3,4,4,5,5,5,4,15,205,3.75,1,425,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
419,1,1,1,1,1,0,0,1,0,0,1,1,1,3,2,2,5,1,3,4,3,3,1,2,3,3,2,2,4,4,3,3,3,3,5,4,5,5,5,5,5,5,5,4,3,5,5,5,4,5,4,4,4,3,2,5,4,3,3,5,4,1,5,3,10,319,3.75,1,748,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
